"entrezgene","mgi_symbol","gene_biotype","ensembl_gene_id","description","featureCounts_WT.1","featureCounts_WT.2","featureCounts_WT.3","featureCounts_p53null.1","featureCounts_p53null.2","featureCounts_p53null.3","Base_Mean","log2(FC)","StdErr","Wald-Stats","P-value","P-adj"
14357,"Dtx1","protein_coding","ENSMUSG00000029603","deltex 1, E3 ubiquitin ligase [Source:MGI Symbol;Acc:MGI:1352744]",526.0656194,393.0555729,400.3888178,150.225934,187.7523644,99.77292062,292.8768715,-1.443655162,0.298900716,-4.829881918,1.37e-06,1.27e-05
17149,"Magoh","protein_coding","ENSMUSG00000028609","mago homolog, exon junction complex core component [Source:MGI Symbol;Acc:MGI:1330312]",3909.037705,3675.53753,3701.372182,5252.238788,5837.31446,5679.635349,4675.856002,0.563862782,0.116745505,4.829845753,1.37e-06,1.27e-05
67581,"Tbc1d23","protein_coding","ENSMUSG00000022749","TBC1 domain family, member 23 [Source:MGI Symbol;Acc:MGI:1914831]",837.8912957,877.3561895,1094.396102,1645.871554,1737.346539,1626.875805,1303.289581,0.811435833,0.168031444,4.82907136,1.37e-06,1.27e-05
11603,"Agrn","protein_coding","ENSMUSG00000041936","agrin [Source:MGI Symbol;Acc:MGI:87961]",7564.576838,8364.129007,7840.947681,13119.73157,12448.57645,10538.82395,9979.46425,0.594355565,0.123149866,4.826278634,1.39e-06,1.28e-05
20822,"Trove2","protein_coding","ENSMUSG00000018199","TROVE domain family, member 2 [Source:MGI Symbol;Acc:MGI:106652]",463.2518141,913.6202453,560.5443449,1052.526355,2259.824838,1856.106151,1184.312292,1.309340476,0.271286535,4.826411588,1.39e-06,1.28e-05
23849,"Klf6","protein_coding","ENSMUSG00000000078","Kruppel-like factor 6 [Source:MGI Symbol;Acc:MGI:1346318]",7163.017154,8531.411587,6947.858179,10632.0279,11721.35462,12758.56529,9625.705789,0.622881353,0.129042865,4.826933681,1.39e-06,1.28e-05
67097,"Rps10","protein_coding","ENSMUSG00000052146","ribosomal protein S10 [Source:MGI Symbol;Acc:MGI:1914347]",12170.17478,13487.88915,13495.32754,9380.145113,7623.935375,8888.035631,10840.91793,-0.588160742,0.121823157,-4.827988024,1.38e-06,1.28e-05
11993,"Aup1","protein_coding","ENSMUSG00000068328","ancient ubiquitous protein 1 [Source:MGI Symbol;Acc:MGI:107789]",8410.319859,8819.184417,10183.22227,6200.835252,5032.782835,6147.990877,7465.722584,-0.645985558,0.133884439,-4.824948767,1.4e-06,1.29e-05
13711,"Elf5","protein_coding","ENSMUSG00000027186","E74-like factor 5 [Source:MGI Symbol;Acc:MGI:1335079]",762.7390643,611.8097161,705.1291957,197.4667938,229.3807167,370.2317467,479.4595389,-1.282951207,0.265845973,-4.825919282,1.39e-06,1.29e-05
76936,"Hnrnpm","protein_coding","ENSMUSG00000059208","heterogeneous nuclear ribonucleoprotein M [Source:MGI Symbol;Acc:MGI:1926465]",9305.416585,10641.74567,8032.244561,13485.37583,14530.84362,16575.49794,12095.18737,0.66033745,0.136837386,4.825709317,1.4e-06,1.29e-05
108686,"Ccdc88a","protein_coding","ENSMUSG00000032740","coiled coil domain containing 88A [Source:MGI Symbol;Acc:MGI:1925177]",277.0537484,267.8860899,292.5062752,490.3601243,795.1864845,725.6212408,474.7689938,1.187154711,0.246017557,4.825487763,1.4e-06,1.29e-05
70415,"Stk26","protein_coding","ENSMUSG00000031112","serine/threonine kinase 26 [Source:MGI Symbol;Acc:MGI:1917665]",679.7351073,498.3383156,455.9983758,990.1684205,1561.48799,1113.168949,883.1495263,1.104368571,0.22895736,4.823468324,1.41e-06,1.3e-05
70439,"Taf15","protein_coding","ENSMUSG00000020680","TATA-box binding protein associated factor 15 [Source:MGI Symbol;Acc:MGI:1917689]",2624.719721,2096.296389,2259.972438,3564.795277,3641.206488,4152.532465,3056.58713,0.688475991,0.142726772,4.823734066,1.41e-06,1.3e-05
77578,"Bcl9","protein_coding","ENSMUSG00000038256","B cell CLL/lymphoma 9 [Source:MGI Symbol;Acc:MGI:1924828]",1016.237636,845.7713667,1173.361674,1836.724627,2277.665561,1659.858588,1468.269909,0.89624965,0.185798909,4.823761643,1.41e-06,1.3e-05
72162,"Dhx36","protein_coding","ENSMUSG00000027770","DEAH (Asp-Glu-Ala-His) box polypeptide 36 [Source:MGI Symbol;Acc:MGI:1919412]",968.0056067,1093.770716,1005.420809,1521.155684,2315.89568,1933.615693,1472.977365,0.882204838,0.182991847,4.821006258,1.43e-06,1.31e-05
668303,"Kif26a","protein_coding","ENSMUSG00000021294","kinesin family member 26A [Source:MGI Symbol;Acc:MGI:2447072]",5181.017262,5741.418904,5717.774756,3426.851967,3710.870261,3887.845626,4610.963129,-0.585318714,0.121408061,-4.821086068,1.43e-06,1.31e-05
60530,"Fignl1","protein_coding","ENSMUSG00000035455","fidgetin-like 1 [Source:MGI Symbol;Acc:MGI:1890648]",713.3853602,605.9606749,599.4710355,1325.578525,1019.469852,1420.733407,947.4331423,0.936560972,0.194334861,4.819315306,1.44e-06,1.32e-05
99439,"Duox1","protein_coding","ENSMUSG00000033268","dual oxidase 1 [Source:MGI Symbol;Acc:MGI:2139422]",6891.571781,7180.283055,6702.063933,2277.00944,3610.622392,4623.361702,5214.152051,-0.945487252,0.196206982,-4.818825716,1.44e-06,1.32e-05
192678,"Rassf3","protein_coding","ENSMUSG00000025795","Ras association (RalGDS/AF-6) domain family member 3 [Source:MGI Symbol;Acc:MGI:2179722]",211.9965929,107.6223592,204.6431735,431.7814582,705.1333142,487.3206288,358.0829211,1.471245474,0.305299175,4.819028652,1.44e-06,1.32e-05
17684,"Cited2","protein_coding","ENSMUSG00000039910","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2 [Source:MGI Symbol;Acc:MGI:1306784]",7206.762483,7958.205543,7118.023427,4581.418579,5424.42917,4539.255603,6138.015801,-0.60600346,0.125799307,-4.817224133,1.46e-06,1.33e-05
24110,"Usp18","protein_coding","ENSMUSG00000030107","ubiquitin specific peptidase 18 [Source:MGI Symbol;Acc:MGI:1344364]",1436.865796,845.7713667,1178.92263,3295.522377,3091.542326,1671.402563,1920.00451,1.149168568,0.238663336,4.815019295,1.47e-06,1.35e-05
15460,"Hr","protein_coding","ENSMUSG00000022096","lysine demethylase and nuclear receptor corepressor [Source:MGI Symbol;Acc:MGI:96223]",21337.62532,24688.80317,23721.92526,12452.69063,14179.97608,17239.27646,18936.71615,-0.656816818,0.136458041,-4.813324404,1.48e-06,1.36e-05
52502,"Carhsp1","protein_coding","ENSMUSG00000008393","calcium regulated heat stable protein 1 [Source:MGI Symbol;Acc:MGI:1196368]",10391.19808,11301.51753,11226.45757,7545.31012,7820.183322,6293.115125,9096.296958,-0.595150603,0.123718393,-4.810526444,1.51e-06,1.38e-05
14151,"Fech","protein_coding","ENSMUSG00000024588","ferrochelatase [Source:MGI Symbol;Acc:MGI:95513]",4964.533969,4979.873732,5436.390392,2997.90496,3195.188427,3683.352367,4209.540641,-0.628455578,0.130681443,-4.809065191,1.52e-06,1.39e-05
68659,"Fam198b","protein_coding","ENSMUSG00000027955","family with sequence similarity 198, member B [Source:MGI Symbol;Acc:MGI:1915909]",1180.0022,918.2994784,831.918988,479.0223179,457.0623169,503.8120206,728.3528869,-0.982780272,0.204362658,-4.809001224,1.52e-06,1.39e-05
70495,"Atp6ap2","protein_coding","ENSMUSG00000031007","ATPase, H+ transporting, lysosomal accessory protein 2 [Source:MGI Symbol;Acc:MGI:1917745]",741.4272375,703.0547599,530.5151835,1133.780634,1383.930324,1350.644991,973.8921884,0.934169413,0.194300913,4.807848818,1.53e-06,1.39e-05
217716,"Mlh3","protein_coding","ENSMUSG00000021245","mutL homolog 3 [Source:MGI Symbol;Acc:MGI:1353455]",605.7045511,580.2248933,544.9736686,912.6934105,1221.664706,1292.10055,859.5602966,0.947843963,0.197163928,4.807390346,1.53e-06,1.4e-05
211914,"Asap2","protein_coding","ENSMUSG00000052632","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:2685438]",740.3055624,593.0927841,1027.664632,1943.48897,2303.152307,1258.293197,1310.999576,1.150732329,0.239439938,4.805933117,1.54e-06,1.41e-05
83431,"Ndel1","protein_coding","ENSMUSG00000018736","nudE neurodevelopment protein 1 like 1 [Source:MGI Symbol;Acc:MGI:1932915]",8992.469234,9063.674342,8845.256299,5831.411728,6680.925763,5644.178856,7509.652704,-0.559793662,0.116538371,-4.803513702,1.56e-06,1.42e-05
78829,"Tsc22d4","protein_coding","ENSMUSG00000029723","TSC22 domain family, member 4 [Source:MGI Symbol;Acc:MGI:1926079]",6040.220385,6741.60496,6599.742346,4143.968218,4367.578757,4561.518982,5409.105608,-0.56059266,0.116724314,-4.80270682,1.57e-06,1.43e-05
214137,"Arhgap29","protein_coding","ENSMUSG00000039831","Rho GTPase activating protein 29 [Source:MGI Symbol;Acc:MGI:2443818]",1994.338318,1696.221966,1519.253125,2415.897568,3944.498768,3652.843292,2537.175506,0.909556444,0.189509839,4.799520971,1.59e-06,1.45e-05
23917,"Impdh1","protein_coding","ENSMUSG00000003500","inosine monophosphate dehydrogenase 1 [Source:MGI Symbol;Acc:MGI:96567]",3929.227856,3233.35001,3419.987818,2311.967676,1778.974891,2210.671076,2814.029888,-0.731217928,0.152408556,-4.797748541,1.6e-06,1.46e-05
66522,"Pgpep1","protein_coding","ENSMUSG00000056204","pyroglutamyl-peptidase I [Source:MGI Symbol;Acc:MGI:1913772]",3316.793255,2951.426222,3790.347475,2012.460626,1678.727023,2193.355114,2657.184952,-0.754906738,0.157360444,-4.797309404,1.61e-06,1.46e-05
18186,"Nrp1","protein_coding","ENSMUSG00000025810","neuropilin 1 [Source:MGI Symbol;Acc:MGI:106206]",11777.58849,10529.44408,9148.884486,5868.259599,6330.058222,7434.31944,8514.759054,-0.667318866,0.139124812,-4.796548209,1.61e-06,1.47e-05
22343,"Lin7c","protein_coding","ENSMUSG00000027162","lin-7 homolog C (C. elegans) [Source:MGI Symbol;Acc:MGI:1330839]",1564.736757,1633.052321,1398.024289,1945.378605,4578.269193,3854.038272,2495.583239,1.112102856,0.231840193,4.796850979,1.61e-06,1.47e-05
100038636,NA,NA,NA,NA,5419.934057,6271.342043,6249.402131,3831.233726,4212.959163,3723.756277,4951.437899,-0.599221843,0.124984788,-4.794358187,1.63e-06,1.48e-05
16206,"Lrig1","protein_coding","ENSMUSG00000030029","leucine-rich repeats and immunoglobulin-like domains 1 [Source:MGI Symbol;Acc:MGI:107935]",4837.784683,3523.462457,4704.568609,9502.026531,8519.369729,5976.480402,6177.282068,0.85007303,0.177380432,4.792372076,1.65e-06,1.5e-05
66894,"Wwp2","protein_coding","ENSMUSG00000031930","WW domain containing E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:1914144]",4789.552654,4700.289559,4722.363667,3306.860183,3217.276941,3167.171802,3983.919134,-0.545551634,0.11387579,-4.790760494,1.66e-06,1.51e-05
14299,"Ncs1","protein_coding","ENSMUSG00000062661","neuronal calcium sensor 1 [Source:MGI Symbol;Acc:MGI:109166]",2731.278855,2765.426709,3123.032779,5832.356546,5390.446842,3844.968007,3947.91829,0.784624237,0.163832691,4.789179927,1.67e-06,1.52e-05
14924,"Magi1","protein_coding","ENSMUSG00000045095","membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:MGI Symbol;Acc:MGI:1203522]",1380.782041,1013.053947,1213.400556,1951.992325,2108.603477,2314.566844,1663.733198,0.799278307,0.166916771,4.788484122,1.68e-06,1.52e-05
66198,"Them5","protein_coding","ENSMUSG00000028148","thioesterase superfamily member 5 [Source:MGI Symbol;Acc:MGI:1913448]",219.8483185,350.9424758,185.7359238,16.06189232,66.26554037,49.47417551,148.0547211,-1.992018374,0.416026992,-4.788195028,1.68e-06,1.52e-05
319180,"Hist1h2bf","protein_coding","ENSMUSG00000069268","histone cluster 1, H2bf [Source:MGI Symbol;Acc:MGI:2448383]",261.350297,207.0560607,251.3552023,670.8202085,473.2039229,579.6724231,407.2430191,1.181977113,0.246811589,4.788985471,1.68e-06,1.52e-05
100415787,NA,NA,NA,NA,5444.610909,4908.515428,5748.916108,3623.373943,3579.188738,3516.789309,4470.232406,-0.578857285,0.120878242,-4.788763262,1.68e-06,1.52e-05
12615,"Cenpa","protein_coding","ENSMUSG00000029177","centromere protein A [Source:MGI Symbol;Acc:MGI:88375]",1350.496814,1214.260966,1002.084236,2327.084752,1871.576736,2170.267166,1655.961778,0.812889198,0.169791766,4.787565485,1.69e-06,1.53e-05
22361,"Vnn1","protein_coding","ENSMUSG00000037440","vanin 1 [Source:MGI Symbol;Acc:MGI:108395]",1030.819412,1242.336364,1153.342233,522.4839089,651.611147,633.2694466,872.3104187,-0.891081011,0.186132554,-4.787346393,1.69e-06,1.53e-05
68732,"Carmil1","protein_coding","ENSMUSG00000021338","capping protein regulator and myosin 1 linker 1 [Source:MGI Symbol;Acc:MGI:1915982]",3988.676636,3508.25495,3216.456836,5524.34614,5669.101935,5315.175589,4537.002014,0.613933364,0.128263587,4.786497688,1.7e-06,1.53e-05
12531,"Cdc25b","protein_coding","ENSMUSG00000027330","cell division cycle 25B [Source:MGI Symbol;Acc:MGI:99701]",1961.80974,1730.146406,2014.178192,3506.216611,2648.922498,3847.441716,2618.119194,0.788348639,0.164813544,4.783275807,1.72e-06,1.55e-05
56207,"Uchl5","protein_coding","ENSMUSG00000018189","ubiquitin carboxyl-terminal esterase L5 [Source:MGI Symbol;Acc:MGI:1914848]",1440.230821,1535.958236,1539.272566,2385.663418,2263.223071,2867.85304,2005.366859,0.719268711,0.150333002,4.784503069,1.71e-06,1.55e-05
93672,"Il24","protein_coding","ENSMUSG00000026420","interleukin 24 [Source:MGI Symbol;Acc:MGI:2135548]",246.7685208,190.6787452,286.9453194,1211.255644,538.6199051,521.1279821,499.2326861,1.48120655,0.309619253,4.783961384,1.72e-06,1.55e-05
319817,"Rc3h2","protein_coding","ENSMUSG00000075376","ring finger and CCCH-type zinc finger domains 2 [Source:MGI Symbol;Acc:MGI:2442789]",2822.134538,2826.256738,2383.425657,3352.211408,7437.032569,6271.676316,4182.122871,1.036408609,0.216598364,4.784932754,1.71e-06,1.55e-05
494448,"Cbx6","protein_coding","ENSMUSG00000089715","chromobox 6 [Source:MGI Symbol;Acc:MGI:3512628]",5315.618273,5609.230572,6356.172482,3481.651364,2718.586272,3969.478015,4575.12283,-0.746846107,0.15611093,-4.784073152,1.72e-06,1.55e-05
12578,"Cdkn2a","protein_coding","ENSMUSG00000044303","cyclin dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]",4538.297433,4619.57279,4624.490845,7721.990936,8854.945222,6058.112791,6069.568336,0.700855187,0.146570653,4.781688377,1.74e-06,1.57e-05
22417,"Wnt4","protein_coding","ENSMUSG00000036856","wingless-type MMTV integration site family, member 4 [Source:MGI Symbol;Acc:MGI:98957]",13121.35526,17489.80319,12971.4855,2262.837182,2823.081931,5439.685598,9018.041443,-1.745565804,0.365054624,-4.781656472,1.74e-06,1.57e-05
76967,"2700049A03Rik","protein_coding","ENSMUSG00000034601","RIKEN cDNA 2700049A03 gene [Source:MGI Symbol;Acc:MGI:1924217]",347.7192793,421.130971,377.0328034,727.5092402,741.6643172,1126.362062,623.5697789,1.115685427,0.233357313,4.78101763,1.74e-06,1.57e-05
104307,NA,NA,NA,NA,4235.445157,2586.446047,3039.618442,1612.802952,1784.921799,1885.790657,2524.170842,-0.871042178,0.182200089,-4.78069018,1.75e-06,1.57e-05
227327,"B3gnt7","protein_coding","ENSMUSG00000079445","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:MGI Symbol;Acc:MGI:2384394]",19.06847661,26.90558981,21.13163205,222.0320409,151.2213614,79.15868082,86.58629692,2.086619291,0.436623866,4.778985883,1.76e-06,1.58e-05
18669,"Abcb1b","protein_coding","ENSMUSG00000028970","ATP-binding cassette, sub-family B (MDR/TAP), member 1B [Source:MGI Symbol;Acc:MGI:97568]",2418.331504,1899.768602,1614.901565,1023.237022,889.4874457,1178.309947,1504.006014,-0.907343828,0.189884499,-4.778398612,1.77e-06,1.59e-05
77987,"Ascc3","protein_coding","ENSMUSG00000038774","activating signal cointegrator 1 complex subunit 3 [Source:MGI Symbol;Acc:MGI:1925237]",1273.101232,1024.752029,952.0356334,1573.12063,2371.966522,2626.25415,1636.8717,0.974315816,0.203918798,4.77795978,1.77e-06,1.59e-05
320790,"Chd7","protein_coding","ENSMUSG00000041235","chromodomain helicase DNA binding protein 7 [Source:MGI Symbol;Acc:MGI:2444748]",2445.251706,3184.218064,2769.35599,4301.752689,4697.207342,4414.745595,3635.421898,0.663014083,0.138765142,4.777958444,1.77e-06,1.59e-05
14265,"Fmr1","protein_coding","ENSMUSG00000000838","fragile X mental retardation 1 [Source:MGI Symbol;Acc:MGI:95564]",990.4391085,1202.562884,1123.313072,1580.679167,2289.559376,2834.870257,1670.237311,0.974248341,0.204006596,4.775572747,1.79e-06,1.61e-05
83921,"Cemip2","protein_coding","ENSMUSG00000024754","cell migration inducing hyaluronidase 2 [Source:MGI Symbol;Acc:MGI:1890373]",3431.204114,2657.80435,2998.467369,5022.648209,4976.711993,4485.65858,3928.749103,0.660122453,0.138233472,4.775416864,1.79e-06,1.61e-05
22154,"Tubb5","protein_coding","ENSMUSG00000001525","tubulin, beta 5 class I [Source:MGI Symbol;Acc:MGI:107812]",56855.4672,57854.03694,61156.05534,96917.45824,85745.06057,76877.09676,72567.52917,0.554220192,0.1161,4.77364504,1.81e-06,1.62e-05
74105,"Gga2","protein_coding","ENSMUSG00000030872","golgi associated, gamma adaptin ear containing, ARF binding protein 2 [Source:MGI Symbol;Acc:MGI:1921355]",869.2981983,876.1863813,686.221946,1702.560586,1613.311041,1282.205715,1171.630645,0.887860596,0.186014043,4.773083704,1.81e-06,1.62e-05
78787,"Usp54","protein_coding","ENSMUSG00000034235","ubiquitin specific peptidase 54 [Source:MGI Symbol;Acc:MGI:1926037]",6180.429771,6573.152572,5943.549562,3266.233044,4285.171611,4170.672996,5069.868259,-0.660978843,0.138477569,-4.773183481,1.81e-06,1.62e-05
12728,"Clcn5","protein_coding","ENSMUSG00000004317","chloride channel, voltage-sensitive 5 [Source:MGI Symbol;Acc:MGI:99486]",1383.025392,1755.882187,1469.204523,2709.735716,3087.294535,2291.478896,2116.103541,0.790139259,0.165574349,4.772111513,1.82e-06,1.63e-05
432467,"Hnrnph3","protein_coding","ENSMUSG00000020069","heterogeneous nuclear ribonucleoprotein H3 [Source:MGI Symbol;Acc:MGI:1926462]",607.9479013,511.2062064,415.959494,958.0446359,1000.779571,1201.397895,782.5559507,0.996937717,0.208878725,4.77280641,1.82e-06,1.63e-05
56812,"Dnajb2","protein_coding","ENSMUSG00000026203","DnaJ heat shock protein family (Hsp40) member B2 [Source:MGI Symbol;Acc:MGI:1928739]",3219.207522,3573.764212,2963.989443,1702.560586,2263.223071,1723.350447,2574.349213,-0.758986072,0.159081882,-4.771040321,1.83e-06,1.64e-05
66914,"Vps28","protein_coding","ENSMUSG00000115987","vacuolar protein sorting 28 [Source:MGI Symbol;Acc:MGI:1914164]",2416.088154,2433.201166,2530.23489,1499.424889,1442.54984,1676.34998,1999.641486,-0.663460976,0.139089249,-4.770037804,1.84e-06,1.64e-05
72562,"Pcbd2","protein_coding","ENSMUSG00000021496","pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2 [Source:MGI Symbol;Acc:MGI:1919812]",1074.564741,1075.053784,1014.318338,615.075994,528.4252065,585.4444102,815.4804123,-0.845290422,0.177182751,-4.770726353,1.84e-06,1.64e-05
235633,"Als2cl","protein_coding","ENSMUSG00000044037","ALS2 C-terminal like [Source:MGI Symbol;Acc:MGI:2447532]",3686.946036,3737.537367,3972.746825,2303.464322,2235.18765,2708.711109,3107.432218,-0.641682892,0.134505494,-4.77068166,1.84e-06,1.64e-05
11551,"Adra2a","protein_coding","ENSMUSG00000033717","adrenergic receptor, alpha 2a [Source:MGI Symbol;Acc:MGI:87934]",259.1069469,249.1691578,253.5795846,35.90305341,3.39823284,51.94788429,142.1841433,-2.192763121,0.459800793,-4.768941583,1.85e-06,1.65e-05
17125,"Smad1","protein_coding","ENSMUSG00000031681","SMAD family member 1 [Source:MGI Symbol;Acc:MGI:109452]",2505.822161,2009.730578,2137.63141,3672.504437,4392.215945,3252.92704,2995.138595,0.74813007,0.156852147,4.769651443,1.85e-06,1.65e-05
78004,"Prr15","protein_coding","ENSMUSG00000045725","proline rich 15 [Source:MGI Symbol;Acc:MGI:1925254]",178.34634,228.1126093,134.5751304,25.51006427,29.73453735,50.2987451,107.7629044,-1.910547251,0.400663817,-4.768454671,1.86e-06,1.65e-05
216825,"Usp22","protein_coding","ENSMUSG00000042506","ubiquitin specific peptidase 22 [Source:MGI Symbol;Acc:MGI:2144157]",10351.93945,11950.76111,11107.45312,18122.53862,20015.59142,14620.44343,14361.45453,0.647413513,0.135778024,4.768175975,1.86e-06,1.65e-05
23966,"Tenm4","protein_coding","ENSMUSG00000048078","teneurin transmembrane protein 4 [Source:MGI Symbol;Acc:MGI:2447063]",385.8562325,321.6972695,469.3446697,832.3839489,735.7174098,1068.642191,635.6069536,1.101509041,0.231054352,4.767315697,1.87e-06,1.66e-05
100217415,NA,NA,NA,NA,3601.698729,3888.442632,3505.626538,2497.151847,1744.992563,2228.811607,2911.120653,-0.746853138,0.156640447,-4.767945658,1.86e-06,1.66e-05
